pairs,Aggregate Dissimilarity
63 99,0.12555691170554426
64 65,0.46173973208840274
64 66,0.45455376604367104
64 67,0.4758535032233185
64 68,0.5447161479582366
64 69,0.5302423152131996
64 70,0.5830008303577584
64 71,0.5906730405716134
64 72,0.35389129813858944
64 73,0.508734344612107
64 74,0.5583159837049866
64 75,0.5878005027604092
64 76,0.44093472448562904
64 77,0.5814268251013514
64 78,0.5476988066637725
64 79,0.4388181455898987
64 80,0.5052046043943805
64 81,0.603524531541094
64 82,0.5040304360969246
64 83,0.35928316866338916
64 84,0.4352293105681965
64 85,0.35056744270266293
64 86,0.2816127843274519
64 87,0.2202021080177254
64 88,0.5443932857695924
64 89,0.40823578902548885
64 90,0.49197547489872434
64 91,0.5148245187372198
64 92,0.5255395052552706
64 93,0.5746744103588645
64 94,0.5521802573351425
64 95,0.5643724056055209
64 96,0.35655829209955503
64 97,0.5416970095756312
64 98,0.49681795315297295
64 99,0.5042038566178225
65 66,0.3284320254441012
65 67,0.5149903819418401
65 68,0.5184422003571447
65 69,0.4814199875294811
65 70,0.2511878813224811
65 71,0.459658932065977
65 72,0.44856520846449727
65 73,0.5185466390587864
65 74,0.5447722690813712
65 75,0.19011972758810616
65 76,0.30716535862590943
65 77,0.67872321887882
65 78,0.5735666290126699
65 79,0.5419387868745894
65 80,0.2582528924254856
65 81,0.2745170704432793
65 82,0.1735823118644941
65 83,0.43277003863133406
65 84,0.2393284254341006
65 85,0.4697863040973154
65 86,0.523314907876504
65 87,0.49663966488700384
65 88,0.6276648915496702
65 89,0.23095541145514895
65 90,0.4533833669340327
65 91,0.39774769246154856
65 92,0.12998652183893938
65 93,0.1354628676283967
65 94,0.40117733138472006
65 95,0.13459148443874708
65 96,0.31787867836743783
65 97,0.3802468041454247
65 98,0.5740113552938715
65 99,0.6149193166519308
66 67,0.4568010921931976
66 68,0.44942060575204573
66 69,0.3498133589107767
66 70,0.4418477202664115
66 71,0.21394129764613273
66 72,0.22629987734040044
66 73,0.48539695419319306
66 74,0.36491056607518824
66 75,0.33664809726095585
66 76,0.20231609962171748
66 77,0.3614023045458299
66 78,0.40862666706063205
66 79,0.26403494018166346
66 80,0.5035612574465135
66 81,0.4125249542962301
66 82,0.23815262824140682
66 83,0.29617474788111037
66 84,0.3331628675526342
66 85,0.23568534441285144
66 86,0.2888046787932235
66 87,0.4374004574543928
66 88,0.34063317051957215
66 89,0.38914470120379147
66 90,0.1807778997555142
66 91,0.2649552281097315
66 92,0.35626863285686255
66 93,0.26827745465042013
66 94,0.3871139802396067
66 95,0.27240367357545536
66 96,0.22726308476392007
66 97,0.38564587211429846
66 98,0.43373589774477556
66 99,0.34499069256837384
67 68,0.4406888181266493
67 69,0.38870061890442786
67 70,0.6230114030242903
67 71,0.44475151013741065
67 72,0.31902818594861937
67 73,0.5066966913728405
67 74,0.3555980583568766
67 75,0.48573012009124844
67 76,0.5983462167582257
67 77,0.4431467073966239
67 78,0.4808472603876165
67 79,0.39819901008627084
67 80,0.5486705184356847
67 81,0.6656979285755955
67 82,0.47080265896312873
67 83,0.5033159761287297
67 84,0.7082870613441946
67 85,0.3702642143838268
67 86,0.23187312345586414
67 87,0.5986219167475433
67 88,0.3108750728267696
67 89,0.5062632537144494
67 90,0.435410970268495
67 91,0.21609064385304186
67 92,0.5497388085426842
67 93,0.46337841963826404
67 94,0.4241042212630681
67 95,0.47339139019011106
67 96,0.44267334286426463
67 97,0.43030161836424063
67 98,0.4380754261833924
67 99,0.32832239700646937
68 69,0.2594711924195004
68 70,0.4546609890197309
68 71,0.2969219941011264
68 72,0.39748608431010224
68 73,0.2168291773775999
68 74,0.22559448993986725
68 75,0.5159564304617047
68 76,0.3754274334747821
68 77,0.16028101852167528
68 78,0.0585257891997427
68 79,0.29319958966992526
68 80,0.40166014729758703
68 81,0.4426961852788782
68 82,0.6186389936306408
68 83,0.2306543688864342
68 84,0.38432298189350356
68 85,0.3703637663997551
68 86,0.4386042489164058
68 87,0.5321725371293411
68 88,0.20534607205171856
68 89,0.4745616188339686
68 90,0.37479515695352644
68 91,0.38467061844227607
68 92,0.5190679234161646
68 93,0.42487974586203786
68 94,0.4327185390249206
68 95,0.4110616002721392
68 96,0.29119616217129457
68 97,0.4071007710356667
68 98,0.24619505224965585
68 99,0.20306936896598488
69 70,0.4176387761920672
69 71,0.35037597174965324
69 72,0.30264074223073795
69 73,0.41822836050557877
69 74,0.31474877510866245
69 75,0.4756987771163705
69 76,0.4239313121395122
69 77,0.19730323134933897
69 78,0.2554119476056376
69 79,0.20412258232171362
69 80,0.36496409233032784
69 81,0.36883404436504524
69 82,0.3911405903267867
69 83,0.2948874660678393
69 84,0.4292595799874689
69 85,0.33903261048266053
69 86,0.344085064697446
69 87,0.5189598481112013
69 88,0.2590489297400662
69 89,0.3899203583872573
69 90,0.27551406797266187
69 91,0.28506337160100703
69 92,0.4820457105885009
69 93,0.36437416708525483
69 94,0.24840343643861376
69 95,0.36043394526760475
69 96,0.34623744140712304
69 97,0.1989761446398361
69 98,0.30100957411586976
69 99,0.2565233466145117
70 71,0.40109624649503417
70 72,0.5647242659175263
70 73,0.5673587577363053
70 74,0.4670537755139922
70 75,0.2404005794321292
70 76,0.30460863708441394
70 77,0.6149420075414062
70 78,0.5097854176752559
70 79,0.47135485444874015
70 80,0.16060187300223575
70 81,0.12116669810813288
70 82,0.26966906152147907
70 83,0.4812337252531038
70 84,0.23858576284952113
70 85,0.5896785621476567
70 86,0.6020589993431384
70 87,0.44955955430395794
70 88,0.5793062876113805
70 89,0.24064358787283707
70 90,0.4166471199238132
70 91,0.4851116702388718
70 92,0.13641622591792035
70 93,0.25898324359257013
70 94,0.2608655078024082
70 95,0.23987497660830678
70 96,0.3882358534236726
70 97,0.24155270082194807
70 98,0.47520753261768006
70 99,0.5341313025934286
71 72,0.38282731513364904
71 73,0.4072305144354211
71 74,0.19150603107932113
71 75,0.4984258810997391
71 76,0.32532769205243073
71 77,0.24450459992438894
71 78,0.28220515291538156
71 79,0.2505773107773012
71 80,0.49682338911731305
71 81,0.39267940386980055
71 82,0.3713364820257093
71 83,0.4441296509694199
71 84,0.2924113937812568
71 85,0.4165200660952654
71 86,0.4249239533211659
71 87,0.5705843112386952
71 88,0.1938656184157592
71 89,0.5461698990766816
71 90,0.19603549627892142
71 91,0.2486376374806521
71 92,0.4739991954015151
71 93,0.4012442486739656
71 94,0.38022401855273796
71 95,0.3908490559605065
71 96,0.322799002661539
71 97,0.3619012010640095
71 98,0.2807861199942724
71 99,0.18228799928480136
72 73,0.3577365326351055
72 74,0.3191316776181461
72 75,0.4976418521523768
72 76,0.36307999087818665
72 77,0.35708683072293407
72 78,0.3947873837139266
72 79,0.1692819905554381
72 80,0.47893717237423983
72 81,0.5653523376161914
72 82,0.3548014907043116
72 83,0.274398956597897
72 84,0.46508432752764767
72 85,0.21617712682578324
72 86,0.11759025026649483
72 87,0.32924980661604214
72 88,0.24471082563775037
72 89,0.3821081389455214
72 90,0.19620690909173558
72 91,0.28657063003394917
72 92,0.5038615802708208
72 93,0.4106518762979075
72 94,0.43328243982747344
72 95,0.43044958266188754
72 96,0.20288545532925276
72 97,0.39186078930959845
72 98,0.33219992529810677
72 99,0.24226252033277954
73 74,0.34497618403637215
73 75,0.617283146692244
73 76,0.42983711805247765
73 77,0.3154663602828368
73 78,0.2135713490207309
73 79,0.39823276231084925
73 80,0.444874245499514
73 81,0.536784394122946
73 82,0.5608373430673081
73 83,0.2716844595060432
73 84,0.4311456512664092
73 85,0.46134260364130064
73 86,0.43128615295099
73 87,0.5067142304076102
73 88,0.36095075963340006
73 89,0.45347807014553226
73 90,0.4474761972948217
73 91,0.40281056402959897
73 92,0.5398294054229332
73 93,0.47131451088064136
73 94,0.5761741304161713
73 95,0.4729933715328207
73 96,0.30551994714803177
73 97,0.5725401977251531
73 98,0.28290697947516236
73 99,0.3207613304816302
74 75,0.5444158061932869
74 76,0.42648799579972324
74 77,0.2164132029914093
74 78,0.2779232797919257
74 79,0.2607395714717561
74 80,0.41830889611663796
74 81,0.5081254219028073
74 82,0.4986275989402332
74 83,0.4500518594786172
74 84,0.3908506090931751
74 85,0.3340534944348605
74 86,0.3698871440769202
74 87,0.5562958695004899
74 88,0.21665484770587154
74 89,0.5252819314606342
74 90,0.3276421248976259
74 91,0.26531737319050575
74 92,0.5558509538128649
74 93,0.44186033473418324
74 94,0.2909081318238399
74 95,0.45862943239440784
74 96,0.2972784569892107
74 97,0.2751830613078286
74 98,0.24813487707144333
74 99,0.19347222127519006
75 76,0.3148836703631224
75 77,0.6660333673507269
75 78,0.5608767774845766
75 79,0.5879846247442065
75 80,0.2987127560680136
75 81,0.23779093773604773
75 82,0.22084489659545742
75 83,0.440488350368547
75 84,0.39362048862311383
75 85,0.4400896498481339
75 86,0.5635480141494175
75 87,0.4915212972370148
75 88,0.6051903042094441
75 89,0.22843092688684785
75 90,0.4825053620958351
75 91,0.4161064782300045
75 92,0.1531907027205581
75 93,0.20968745667328073
75 94,0.31423826797675297
75 95,0.19531018332268868
75 96,0.3521260113355956
75 97,0.3413415884228733
75 98,0.5499665129444137
75 99,0.6400592311766002
76 77,0.45319051331413507
76 78,0.3755709656621308
76 79,0.38427419079893904
76 80,0.42065075501188337
76 81,0.28503878664730176
76 82,0.3529403831919225
76 83,0.20579291968485802
76 84,0.2129771810717828
76 85,0.37164154001059163
76 86,0.39310878823073947
76 87,0.4059297090035479
76 88,0.46172588647888163
76 89,0.2904956614564748
76 90,0.33512705004041937
76 91,0.4232803980262335
76 92,0.25336931297744625
76 93,0.19911217633283407
76 94,0.4853531066062688
76 95,0.17257387418716233
76 96,0.1835474383538915
76 97,0.4669108115459125
76 98,0.5689318159605975
76 99,0.4287539784819151
77 78,0.10515658986615027
77 79,0.2150157245212374
77 80,0.5541133771695559
77 81,0.5239117653966587
77 82,0.5884438216761255
77 83,0.2935722278665337
77 84,0.47000703834267865
77 85,0.334787254917559
77 86,0.3871156280754868
77 87,0.5734059366033974
77 88,0.13227163456985422
77 89,0.5872235897365963
77 90,0.3037370644883413
77 91,0.31252533310907615
77 92,0.6793489419378398
77 93,0.5496095575996296
77 94,0.4101989487185898
77 95,0.5577371766169438
77 96,0.4006835298993191
77 97,0.37338930671945797
77 98,0.21259851975092298
77 99,0.15223927637654905
78 79,0.26065278544873793
78 80,0.4489567873034056
78 81,0.4324697158070267
78 82,0.6261443746671181
78 83,0.19189995855787464
78 84,0.38446651408085225
78 85,0.3804243158450595
78 86,0.42514233892688386
78 87,0.5396779181658184
78 88,0.1734565081183381
78 89,0.48206699987044604
78 90,0.3414376174793339
78 91,0.3502258861000687
78 92,0.5741923520716895
78 93,0.4624382440357811
78 94,0.44789950170958237
78 95,0.4695873894718819
78 96,0.2955269400331688
78 97,0.44510346515262744
78 98,0.2502990727419156
78 99,0.18993982936754164
79 80,0.4163970655641697
79 81,0.4516259026163088
79 82,0.4448566685834597
79 83,0.280853927493706
79 84,0.3548422130852564
79 85,0.23998058962977104
79 86,0.2084432079993151
79 87,0.4298187835107314
79 88,0.13958874562187054
79 89,0.464542359988878
79 90,0.12082459222691191
79 91,0.3390062072272945
79 92,0.5427304299601564
79 93,0.4669934685089093
79 94,0.2883768665055954
79 95,0.4625157112627877
79 96,0.2707018189835239
79 97,0.28827759859930163
79 98,0.30370524420927747
79 99,0.10098661805740226
80 81,0.18732219472040962
80 82,0.275146771037182
80 83,0.40339829216016515
80 84,0.29839205311259154
80 85,0.49311234907149176
80 86,0.5380778884668913
80 87,0.41611795625923825
80 88,0.5219722057438634
80 89,0.14511176115395483
80 90,0.46912482110563347
80 91,0.4314278289553933
80 92,0.18293701933385004
80 93,0.29021810528421194
80 94,0.19153347607001373
80 95,0.30068148430995073
80 96,0.35155881486128254
80 97,0.18594259621656883
80 98,0.39340577750200195
80 99,0.48178277659209356
81 82,0.24886352358072086
81 83,0.41566993430627625
81 84,0.19505259058740992
81 85,0.5713974330126305
81 86,0.5906192302068395
81 87,0.5161385636780605
81 88,0.5151403160662863
81 89,0.22043240728744998
81 90,0.40247876185778914
81 91,0.4906321098436033
81 92,0.16970061663155073
81 93,0.25424694657905483
81 94,0.2669905327093528
81 95,0.228360960154192
81 96,0.3937562930284041
81 97,0.27575912200273806
81 98,0.46961686111130047
81 99,0.49610569029928486
82 83,0.4785450631973471
82 84,0.3565320214286851
82 85,0.4203232334252333
82 86,0.42955119011631826
82 87,0.39607322603838285
82 88,0.5393424415094025
82 89,0.20530186459259056
82 90,0.3596196491738471
82 91,0.3059409218637895
82 92,0.15036472100812706
82 93,0.2340723593145912
82 94,0.28028568928406644
82 95,0.22961634592582997
82 96,0.3689290506268216
82 97,0.2626735625757152
82 98,0.41077601326754115
82 99,0.517837198360801
83 84,0.37455241368181086
83 85,0.2407615123117963
83 86,0.30978606165709405
83 87,0.35126228016543515
83 88,0.3421007672475383
83 89,0.29365136187006263
83 90,0.36390633322044713
83 91,0.3742819034284835
83 92,0.3959807957039593
83 93,0.36068740894286216
83 94,0.44551032908987187
83 95,0.33219215963476384
83 96,0.17853987346135694
83 97,0.4811776230706114
83 98,0.40882221025173626
83 99,0.3348575247004916
84 85,0.523394231286456
84 86,0.4903512201182956
84 87,0.4907004855623061
84 88,0.47062143489760305
84 89,0.35906711275667413
84 90,0.30221075176924533
84 91,0.5332212426122024
84 92,0.2912234366962065
84 93,0.28393303194983305
84 94,0.3984298396939798
84 95,0.28243728942740925
84 96,0.29348828293986046
84 97,0.3727700234788202
84 98,0.4407774224513283
84 99,0.4202279241131802
85 86,0.2919612125950725
85 87,0.3338567769239336
85 88,0.31797550293087495
85 89,0.4194291593461084
85 90,0.32679157641450607
85 91,0.34508501696702737
85 92,0.5044256325985121
85 93,0.43810065511893587
85 94,0.3392501058781905
85 95,0.4066233910871398
85 96,0.2937874314443452
85 97,0.40921056918145365
85 98,0.43563439408506477
85 99,0.3174520214589901
86 87,0.41896549242260667
86 88,0.28680746382526723
86 89,0.45620552263671926
86 90,0.25088392189485215
86 91,0.3320686287656838
86 92,0.541196313696433
86 93,0.43591876888855546
86 94,0.46461586862164406
86 95,0.46778431608749965
86 96,0.25891937574673485
86 97,0.43036969103266653
86 98,0.39691146310400754
86 99,0.28403300065989195
87 88,0.5243045564366742
87 89,0.29888075956521376
87 90,0.4839545864007704
87 91,0.5017044305192843
87 92,0.42739032799889076
87 93,0.5587170139244025
87 94,0.4727307974086171
87 95,0.5363471683360949
87 96,0.350406844996602
87 97,0.46192139178870123
87 98,0.41130142668494063
87 99,0.49259523165541974
88 89,0.5469284718007928
88 90,0.20077614964016569
88 91,0.26120607949160285
88 92,0.6349535537569521
88 93,0.548593164852532
88 94,0.3896519126639407
88 95,0.5342158915019398
88 96,0.3513491798323072
88 97,0.38024729660212453
88 98,0.2231840280382116
88 99,0.05039351078442291
89 90,0.5291311245513909
89 91,0.3414015166151102
89 92,0.14994848145294423
89 93,0.273773536589154
89 94,0.2792313773710843
89 95,0.2462726710018009
89 96,0.26153250252099947
89 97,0.28932789509611617
89 98,0.44623660801886184
89 99,0.5067390426490231
90 91,0.39087443642118835
90 92,0.4916729360192679
90 93,0.3906354433966481
90 94,0.37993267359288074
90 95,0.41826093841033457
90 96,0.345245785138869
90 97,0.3554494879586761
90 98,0.33743288383401027
90 99,0.19958898806209197
91 92,0.4222920374297397
91 93,0.3359316485253195
91 94,0.31887967237234577
91 95,0.3459446190771664
91 96,0.2571545624597985
91 97,0.2965056409020898
91 98,0.3341892988401508
91 99,0.2802407052586042
92 93,0.13132668592551175
92 94,0.31846972111040645
92 95,0.12454718606453608
92 96,0.3322189417029759
92 97,0.319896917448347
92 98,0.5441339315545798
92 99,0.5985382369898622
93 94,0.3913675560434665
93 95,0.04839087879276892
93 96,0.25266127388699106
93 97,0.3455484566028216
93 98,0.6074334065957377
93 99,0.5356146200545036
94 95,0.3809462252436335
94 96,0.40034852675896065
94 97,0.08393865732059613
94 98,0.3534199791955985
94 99,0.3527504653715813
95 96,0.2490688022619673
95 97,0.36553253888703274
95 98,0.6106436560591494
95 99,0.507787596606746
96 97,0.3606275565131944
96 98,0.3971149234835933
96 99,0.3436823487608653
97 98,0.31539968922194117
97 99,0.36386739125987855
98 99,0.23382863112947597
